21.0, Private, 7th-8th,4, Machine-op-inspct, Own-child, White, Male,0.0,0,40, United-States, <=50K
24.0, Private, Some-college,10, Transport-moving, Husband, White, Male,0.0,0,70, United-States, >50K
28.0, Private, Some-college,10, Machine-op-inspct, Unmarried, Black, Female,0.0,0,25, United-States, <=50K
30.0, Private, HS-grad,9, Machine-op-inspct, Husband, White, Male,0.0,0,40, United-States, <=50K
66.0, Private, 10th,6, Transport-moving, Not-in-family, White, Female,,0,11, United-States, <=50K
22.0, Private, HS-grad,9, Craft-repair, Husband, White, Male,0.0,0,30, United-States, <=50K
55.0, Private, Assoc-voc,11, Adm-clerical, Unmarried, Black, Female,0.0,0,40, United-States, <=50K
38.0, Private, Some-college,10, Adm-clerical, Unmarried, White, Female,0.0,0,40, United-States, <=50K
53.0, Federal-gov, Some-college,10, Protective-serv, Husband, White, Male,0.0,0,60, United-States, >50K
22.0, Private, Bachelors,13, Adm-clerical, Own-child, White, Female,0.0,0,40, United-States, <=50K
31.0, Private, HS-grad,9, Adm-clerical, Not-in-family, White, Female,0.0,0,40, United-States, <=50K
52.0, Self-emp-not-inc, Masters,14, Exec-managerial, Husband, Asian-Pac-Islander, Male,0.0,0,40, Philippines, <=50K
46.0, Private, HS-grad,9, Craft-repair, Husband, Black, Male,0.0,1902,40, United-States, >50K
62.0, Private, HS-grad,9, Adm-clerical, Unmarried, White, Female,0.0,0,40, United-States, <=50K
21.0, Private, Some-college,10, Other-service, Own-child, Black, Male,0.0,0,40, Outlying-US(Guam-USVI-etc), <=50K
52.0, Self-emp-not-inc, HS-grad,9, Farming-fishing, Husband, White, Male,0.0,0,98, United-States, >50K
44.0, Private, Assoc-acdm,12, Prof-specialty, Unmarried, Black, Female,1151.0,0,50, United-States, <=50K
24.0, Private, Assoc-acdm,12, Other-service, Not-in-family, White, Female,0.0,0,22, United-States, <=50K
48.0, Private, HS-grad,9, Sales, Husband, White, Male,0.0,0,40, United-States, <=50K
23.0,, Assoc-acdm,12,, Own-child, White, Male,0.0,0,40, United-States, <=50K
28.0, Local-gov, HS-grad,9, Other-service, Own-child, Black, Male,0.0,0,30, United-States, <=50K
41.0, Self-emp-not-inc, HS-grad,9, Exec-managerial, Husband, White, Male,0.0,0,45, Mexico, <=50K
53.0, Private, HS-grad,9, Adm-clerical, Unmarried, White, Female,0.0,0,40, United-States, <=50K
35.0, Private, HS-grad,9, Other-service, Wife, White, Female,0.0,0,38, United-States, <=50K
54.0, Private, Assoc-acdm,12, Exec-managerial, Unmarried, White, Female,0.0,0,55, United-States, >50K
49.0, State-gov, Doctorate,16, Prof-specialty, Unmarried, White, Male,0.0,0,50, United-States, >50K
45.0, Private, Bachelors,13, Prof-specialty, Not-in-family, White, Female,10520.0,0,50, United-States, >50K
52.0, Private, Bachelors,13, Farming-fishing, Not-in-family, White, Male,0.0,0,40, United-States, <=50K
22.0,, Some-college,10,, Not-in-family, Black, Female,0.0,0,35, United-States, <=50K
51.0, Private, Bachelors,13, Exec-managerial, Husband, White, Male,0.0,0,45, United-States, >50K
40.0, Self-emp-not-inc, Assoc-acdm,12, Exec-managerial, Not-in-family, White, Male,0.0,0,30, United-States, <=50K
, Private, Assoc-voc,11, Exec-managerial, Not-in-family, White, Male,0.0,0,40, United-States, <=50K
20.0, Private, Some-college,10, Other-service, Unmarried, White, Female,0.0,0,40, United-States, <=50K
18.0, Private, Some-college,10, Other-service, Own-child, White, Male,0.0,0,20, United-States, <=50K
76.0, Private, 7th-8th,4, Priv-house-serv, Not-in-family, White, Female,0.0,0,40, United-States, <=50K
43.0, Self-emp-not-inc, Some-college,10, Adm-clerical, Unmarried, White, Female,0.0,0,36, United-States, <=50K
30.0, Private, Masters,14, Other-service, Husband, White, Male,0.0,0,15, United-States, >50K
27.0, Private, Bachelors,13, Farming-fishing, Not-in-family, White, Male,0.0,0,65, United-States, <=50K
22.0, Private, Some-college,10, Tech-support, Own-child, White, Male,0.0,0,40, United-States, <=50K
, Private, Assoc-acdm,12, Craft-repair, Husband, White, Male,0.0,0,45, United-States, <=50K
, Private, HS-grad,9, Craft-repair, Husband, White, Male,0.0,0,46, United-States, <=50K
46.0, Private, Some-college,10, Exec-managerial, Unmarried, White, Female,0.0,0,70, United-States, <=50K
28.0, Private, HS-grad,9, Transport-moving, Unmarried, White, Male,0.0,0,55, United-States, <=50K
17.0, Private, 11th,7, Other-service, Own-child, White, Female,0.0,0,20, United-States, <=50K
39.0, Private, HS-grad,9, Other-service, Not-in-family, White, Male,0.0,0,40, United-States, <=50K
25.0, State-gov, Some-college,10, Handlers-cleaners, Own-child, White, Male,0.0,0,40, United-States, <=50K
33.0, State-gov, Bachelors,13, Prof-specialty, Not-in-family, White, Male,0.0,0,20, United-States, <=50K
44.0, Private, HS-grad,9, Craft-repair, Not-in-family, White, Male,0.0,0,40, United-States, <=50K
62.0,, Some-college,10,, Husband, White, Male,7298.0,0,40, United-States, >50K
25.0, Local-gov, HS-grad,9, Handlers-cleaners, Other-relative, Black, Male,0.0,0,40, United-States, <=50K
43.0, Private, 9th,5, Machine-op-inspct, Not-in-family, White, Female,0.0,0,20, United-States, <=50K
53.0, State-gov, Doctorate,16, Adm-clerical, Husband, White, Male,0.0,0,50, United-States, >50K
51.0, Private, Some-college,10, Exec-managerial, Unmarried, White, Male,0.0,0,45, Scotland, <=50K
30.0, Self-emp-inc, HS-grad,9, Craft-repair, Husband, White, Male,0.0,1887,48, United-States, >50K
32.0, Private, 11th,7, Machine-op-inspct, Wife, White, Female,0.0,0,40, United-States, <=50K
73.0,, Prof-school,15,, Husband, White, Male,0.0,0,40, United-States, <=50K
62.0, Local-gov, Some-college,10, Machine-op-inspct, Husband, White, Male,0.0,0,40, United-States, <=50K
37.0, State-gov, Masters,14, Exec-managerial, Husband, White, Male,0.0,0,38, United-States, <=50K
25.0, Private, Bachelors,13, Exec-managerial, Husband, White, Male,0.0,0,40, United-States, <=50K
21.0, Private, Some-college,10, Other-service, Own-child, White, Female,0.0,0,30, United-States, <=50K
, Private, Some-college,10, Other-service, Husband, White, Male,0.0,0,50, United-States, <=50K
38.0, Local-gov, Some-college,10, Craft-repair, Husband, White, Male,0.0,0,45, United-States, <=50K
59.0, Private, 11th,7, Adm-clerical, Husband, White, Male,0.0,0,40, United-States, <=50K
27.0, Private, Bachelors,13, Tech-support, Own-child, Asian-Pac-Islander, Female,0.0,0,40, Philippines, <=50K
47.0, Local-gov, HS-grad,9, Adm-clerical, Unmarried, White, Female,0.0,0,35, United-States, <=50K
18.0, Private, 11th,7, Handlers-cleaners, Own-child, White, Male,0.0,0,15, United-States, <=50K
24.0, State-gov, Bachelors,13, Tech-support, Not-in-family, White, Female,0.0,0,40, United-States, <=50K
38.0, Private, Some-college,10, Machine-op-inspct, Husband, White, Male,0.0,0,60, United-States, <=50K
37.0, Private, Bachelors,13, Exec-managerial, Husband, White, Male,0.0,1887,47, United-States, >50K
28.0, Private, Some-college,10, Tech-support, Own-child, White, Female,0.0,0,24, United-States, <=50K
27.0, Private, Some-college,10, Sales, Not-in-family, White, Male,0.0,0,20, United-States, <=50K
41.0, Private, Prof-school,15, Sales, Husband, White, Male,0.0,0,50, United-States, <=50K
20.0, Private, 9th,5, Sales, Own-child, White, Female,0.0,0,32, United-States, <=50K
60.0, Self-emp-inc, HS-grad,9, Craft-repair, Not-in-family, White, Male,0.0,0,40, United-States, <=50K
56.0, Private, 7th-8th,4, Other-service, Husband, Black, Male,0.0,0,40, United-States, <=50K
56.0, Private, HS-grad,9, Prof-specialty, Husband, White, Male,0.0,0,40, United-States, <=50K
24.0, Private, Some-college,10, Adm-clerical, Not-in-family, White, Male,0.0,2205,24, United-States, <=50K
19.0, Private, Some-college,10, Sales, Own-child, White, Female,0.0,1602,10, United-States, <=50K
49.0, Private, Some-college,10, Sales, Unmarried, White, Female,0.0,0,30, United-States, <=50K
40.0, Private, HS-grad,9, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0.0,0,40, Japan, <=50K
18.0, Private, 11th,7, Adm-clerical, Own-child, White, Female,0.0,0,15, United-States, <=50K
59.0,, Some-college,10,, Not-in-family, Black, Female,0.0,0,40, United-States, <=50K
28.0, Private, Bachelors,13, Exec-managerial, Wife, White, Female,0.0,0,50, United-States, >50K
32.0, Private, Assoc-voc,11, Machine-op-inspct, Husband, White, Male,0.0,0,40, United-States, <=50K
60.0,, Bachelors,13,, Husband, White, Male,0.0,0,8, United-States, >50K
49.0, Self-emp-not-inc, HS-grad,9, Farming-fishing, Husband, White, Male,0.0,1672,98, United-States, <=50K
34.0, Private, HS-grad,9, Craft-repair, Not-in-family, White, Male,0.0,0,48, United-States, <=50K
24.0, Private, 11th,7, Farming-fishing, Unmarried, White, Male,2463.0,0,40, United-States, <=50K
28.0, Private, HS-grad,9, Machine-op-inspct, Not-in-family, White, Female,0.0,0,40, United-States, <=50K
42.0, Private, Bachelors,13, Exec-managerial, Wife, White, Female,0.0,0,40, United-States, >50K
55.0, State-gov, HS-grad,9, Adm-clerical, Not-in-family, White, Female,0.0,1617,40, United-States, <=50K
32.0, Private, Bachelors,13, Adm-clerical, Other-relative, White, Male,,0,40, Philippines, >50K
61.0, Local-gov, HS-grad,9, Protective-serv, Husband, White, Male,0.0,0,40, United-States, <=50K
19.0, Private, 10th,6, Other-service, Not-in-family, White, Female,0.0,0,40, United-States, <=50K
62.0, Without-pay, Some-college,10, Adm-clerical, Wife, White, Female,0.0,0,16, United-States, <=50K
, Self-emp-inc, Some-college,10, Farming-fishing, Not-in-family, White, Male,0.0,0,45, United-States, <=50K
31.0, Private, Some-college,10, Machine-op-inspct, Not-in-family, White, Male,0.0,0,40, United-States, <=50K
48.0, Self-emp-inc, 10th,6, Exec-managerial, Husband, White, Male,0.0,0,40, United-States, <=50K
20.0,, Some-college,10,, Own-child, White, Female,0.0,0,40, United-States, <=50K
39.0, Private, Bachelors,13, Prof-specialty, Husband, White, Male,0.0,0,40, United-States, <=50K
35.0, Private, Assoc-acdm,12, Adm-clerical, Unmarried, White, Female,0.0,0,40, United-States, <=50K
55.0,, HS-grad,9,, Wife, Asian-Pac-Islander, Female,0.0,0,40, United-States, <=50K
65.0,, HS-grad,9,, Unmarried, White, Female,2329.0,0,75, United-States, <=50K
32.0, Private, Assoc-acdm,12, Sales, Not-in-family, Black, Male,0.0,0,50, United-States, <=50K
20.0, Private, 12th,8, Machine-op-inspct, Own-child, White, Male,0.0,0,40, United-States, <=50K
, Private, HS-grad,9, Sales, Not-in-family, White, Male,0.0,0,40, Puerto-Rico, <=50K
50.0, State-gov, Masters,14, Prof-specialty, Unmarried, White, Female,0.0,0,40, United-States, <=50K
35.0, State-gov, Bachelors,13, Exec-managerial, Not-in-family, White, Male,,0,42, United-States, <=50K
58.0, Private, 12th,8, Other-service, Wife, White, Female,0.0,0,24, United-States, <=50K
65.0,, Bachelors,13,, Husband, White, Male,0.0,0,40, Italy, >50K
32.0, Local-gov, HS-grad,9, Protective-serv, Husband, White, Male,0.0,0,40, United-States, <=50K
27.0, Private, Some-college,10, Machine-op-inspct, Husband, White, Male,0.0,0,40, United-States, <=50K
38.0, Self-emp-inc, Some-college,10, Exec-managerial, Husband, White, Male,,0,40, United-States, >50K
23.0, Private, HS-grad,9, Adm-clerical, Own-child, White, Female,0.0,0,40, United-States, <=50K
44.0, Private, HS-grad,9, Farming-fishing, Husband, White, Male,0.0,0,80, United-States, <=50K
39.0, Self-emp-not-inc, HS-grad,9, Exec-managerial, Husband, White, Male,0.0,0,16, United-States, <=50K
21.0, Private, 11th,7, Adm-clerical, Other-relative, White, Female,0.0,0,40, United-States, <=50K
38.0, Local-gov, Some-college,10, Exec-managerial, Unmarried, Black, Female,0.0,0,45, United-States, <=50K
32.0, Private, HS-grad,9, Handlers-cleaners, Not-in-family, White, Male,0.0,0,40, United-States, <=50K
19.0, Private, HS-grad,9, Handlers-cleaners, Other-relative, White, Male,0.0,0,40, United-States, <=50K
39.0, Private, Bachelors,13, Exec-managerial, Husband, White, Male,0.0,1887,40, United-States, >50K
60.0, Self-emp-inc, HS-grad,9, Other-service, Husband, White, Male,0.0,0,40, United-States, <=50K
47.0, Private, Some-college,10, Craft-repair, Husband, White, Male,0.0,0,40, United-States, <=50K
22.0, Private, Some-college,10, Other-service, Not-in-family, White, Male,0.0,0,15, United-States, <=50K
49.0, Private, Bachelors,13, Other-service, Not-in-family, Asian-Pac-Islander, Male,0.0,0,40, Philippines, <=50K
62.0, Private, 7th-8th,4, Protective-serv, Husband, White, Male,0.0,0,91, United-States, <=50K
63.0, Private, HS-grad,9, Transport-moving, Wife, Asian-Pac-Islander, Female,0.0,0,20, United-States, <=50K
44.0, Federal-gov, Bachelors,13, Tech-support, Not-in-family, White, Male,0.0,2258,40, United-States, >50K
26.0, Private, Some-college,10, Adm-clerical, Own-child, White, Male,0.0,0,20, United-States, <=50K
56.0, Federal-gov, Some-college,10, Other-service, Not-in-family, Black, Male,0.0,0,40, United-States, <=50K
25.0, Private, 5th-6th,3, Machine-op-inspct, Not-in-family, White, Male,0.0,0,40, Mexico, <=50K
38.0, Private, HS-grad,9, Craft-repair, Husband, White, Male,0.0,0,40, United-States, <=50K
57.0, Local-gov, Masters,14, Prof-specialty, Wife, Black, Female,0.0,1977,40, United-States, >50K
31.0, Private, HS-grad,9, Other-service, Husband, White, Male,0.0,0,40, Mexico, <=50K
21.0, Private, Some-college,10, Handlers-cleaners, Own-child, White, Male,0.0,0,30, United-States, <=50K
45.0, Self-emp-inc, Bachelors,13, Exec-managerial, Unmarried, White, Male,0.0,0,50, United-States, >50K
59.0, Self-emp-not-inc, Some-college,10, Sales, Husband, White, Male,0.0,0,40, United-States, <=50K
, Private, Some-college,10, Exec-managerial, Husband, Black, Male,0.0,0,52, Jamaica, <=50K
19.0, Private, 11th,7, Sales, Not-in-family, White, Female,0.0,0,40, Honduras, <=50K
21.0, Private, Preschool,1, Farming-fishing, Not-in-family, White, Male,0.0,0,50, Mexico, <=50K
41.0, Private, 10th,6, Transport-moving, Husband, Black, Male,0.0,0,40, United-States, >50K
17.0,, 10th,6,, Own-child, White, Female,34095.0,0,32, United-States, <=50K
28.0, Private, HS-grad,9, Exec-managerial, Husband, White, Male,0.0,0,70, United-States, <=50K
29.0, Private, Prof-school,15, Prof-specialty, Husband, White, Male,0.0,0,50, United-States, >50K
48.0, Private, Masters,14, Exec-managerial, Husband, White, Male,0.0,0,40, United-States, >50K
64.0, Private, HS-grad,9, Priv-house-serv, Not-in-family, White, Female,0.0,0,15, United-States, <=50K
23.0, Local-gov, Assoc-voc,11, Tech-support, Not-in-family, White, Male,0.0,0,56, United-States, <=50K
63.0,, HS-grad,9,, Husband, White, Male,0.0,0,16, United-States, <=50K
, Private, Bachelors,13, Prof-specialty, Husband, White, Male,0.0,0,43, United-States, <=50K
50.0, Private, HS-grad,9, Sales, Wife, White, Female,0.0,0,15, United-States, <=50K
32.0, Self-emp-not-inc, HS-grad,9, Sales, Not-in-family, White, Male,0.0,0,50, United-States, <=50K
36.0, Private, Bachelors,13, Exec-managerial, Husband, White, Male,0.0,0,50, United-States, >50K
38.0, Private, Some-college,10, Sales, Own-child, White, Female,0.0,0,50, United-States, <=50K
36.0, Private, Bachelors,13, Prof-specialty, Unmarried, Black, Female,0.0,213,40, United-States, <=50K
20.0, Private, HS-grad,9, Sales, Not-in-family, White, Female,0.0,0,30, United-States, <=50K
56.0, Local-gov, HS-grad,9, Other-service, Husband, White, Male,0.0,0,40, United-States, <=50K
26.0, Private, HS-grad,9, Farming-fishing, Husband, White, Male,0.0,0,55, United-States, <=50K
49.0, Private, Some-college,10, Adm-clerical, Husband, White, Male,0.0,1902,50, United-States, >50K
58.0,, HS-grad,9,, Husband, White, Male,0.0,0,50, United-States, <=50K
42.0, Private, Some-college,10, Prof-specialty, Unmarried, White, Female,0.0,0,20, United-States, <=50K
28.0,, 11th,7,, Not-in-family, White, Male,0.0,0,30, United-States, <=50K
50.0, Self-emp-inc, HS-grad,9, Exec-managerial, Husband, White, Male,7298.0,0,40, United-States, >50K
39.0,, Preschool,1,, Not-in-family, White, Female,0.0,0,20, El-Salvador, <=50K
23.0, Private, HS-grad,9, Craft-repair, Other-relative, White, Male,0.0,0,40, United-States, <=50K
36.0, State-gov, HS-grad,9, Exec-managerial, Husband, White, Male,0.0,0,60, United-States, >50K
19.0, Private, 11th,7, Handlers-cleaners, Other-relative, White, Male,0.0,0,30, United-States, <=50K
25.0, Private, Bachelors,13, Prof-specialty, Husband, White, Male,0.0,0,40, United-States, <=50K
36.0, Local-gov, Bachelors,13, Adm-clerical, Husband, White, Male,0.0,0,40, United-States, <=50K
30.0, Private, HS-grad,9, Craft-repair, Husband, White, Male,0.0,0,35, United-States, <=50K
47.0, Local-gov, HS-grad,9, Craft-repair, Husband, White, Male,0.0,0,40, United-States, <=50K
56.0, State-gov, Bachelors,13, Prof-specialty, Not-in-family, White, Female,0.0,0,40, United-States, <=50K
25.0, Private, Some-college,10, Machine-op-inspct, Own-child, White, Male,0.0,0,40, India, <=50K
58.0, Federal-gov, Bachelors,13, Adm-clerical, Husband, White, Male,0.0,0,40, United-States, >50K
45.0, Private, Masters,14, Exec-managerial, Husband, White, Male,15024.0,0,60, United-States, >50K
46.0, Self-emp-not-inc, Prof-school,15, Prof-specialty, Husband, White, Male,0.0,0,45, United-States, >50K
28.0, Private, 11th,7, Other-service, Unmarried, White, Female,0.0,0,40, United-States, <=50K
45.0, Private, Prof-school,15, Prof-specialty, Husband, White, Male,0.0,0,60, United-States, >50K
26.0, Private, HS-grad,9, Adm-clerical, Husband, White, Male,0.0,0,40, United-States, <=50K
, Private, HS-grad,9, Sales, Unmarried, White, Female,,0,35, United-States, <=50K
18.0, Private, 11th,7, Machine-op-inspct, Own-child, White, Male,0.0,0,55, United-States, <=50K
43.0, Private, HS-grad,9, Adm-clerical, Other-relative, White, Female,0.0,0,40, United-States, <=50K
31.0, Local-gov, Some-college,10, Protective-serv, Husband, White, Male,3464.0,0,45, United-States, <=50K
50.0, Private, HS-grad,9, Craft-repair, Husband, White, Male,5013.0,0,45, United-States, <=50K
51.0, Private, HS-grad,9, Other-service, Not-in-family, White, Female,0.0,0,40, United-States, <=50K
37.0, Private, Bachelors,13, Exec-managerial, Husband, White, Male,5178.0,0,40, United-States, >50K
22.0, Local-gov, HS-grad,9, Handlers-cleaners, Other-relative, White, Male,0.0,0,50, United-States, <=50K
23.0, Private, Some-college,10, Adm-clerical, Not-in-family, White, Female,0.0,0,30, United-States, <=50K
36.0,, Masters,14,, Husband, White, Male,0.0,0,50, United-States, <=50K
